"Product ID";"Active (0/1)";"Name *";"Categories (x,y,z...)";"Price tax excluded";"Tax rules ID";"Wholesale price";"On sale (0/1)";"Discount amount";"Discount percent";"Discount from (yyyy-mm-dd)";"Discount to (yyyy-mm-dd)";"Reference #";"Supplier reference #";"Supplier";"Manufacturer";"EAN13";"UPC";"MPN";"Ecotax";"Width";"Height";"Depth";"Weight";"Delivery time of in-stock products";"Delivery time of out-of-stock products with allowed orders";"Quantity";"Minimal quantity";"Low stock level";"Send me an email when the quantity is under this level";"Visibility";"Additional shipping cost";"Unity";"Unit price";"Summary";"Description";"Tags (x,y,z...)";"Meta title";"Meta keywords";"Meta description";"URL rewritten";"Text when in stock";"Text when backorder allowed";"Available for order (0 = No, 1 = Yes)";"Product available date";"Product creation date";"Show price (0 = No, 1 = Yes)";"Image URLs (x,y,z...)";"Image alt texts (x,y,z...)";"Delete existing images (0 = No, 1 = Yes)";"Feature(Name:Value:Position)";"Available online only (0 = No, 1 = Yes)";"Condition";"Customizable (0 = No, 1 = Yes)";"Uploadable files (0 = No, 1 = Yes)";"Text fields (0 = No, 1 = Yes)";"Out of stock action";"Virtual product";"File URL";"Number of allowed downloads";"Expiration date";"Number of days";"ID / Name of shop";"Advanced stock management";"Depends On Stock";"Warehouse";"Acessories  (x,y,z...)"
"5027";"1";"Espejo de baño Royo Esferic";"12";"96.504132";"1";"";"1";"21.17";"15.350000000000001";"";"";"";"";"Royo Group";"Royo Group";"8414623179364";"";"2f7f9441318dd";"";"";"";"";"0";"Entre 3.0 y 5.0 días";"";"100";"1";"";"0";"both";"";"";"";"Espejo de baño Royo Esferic Forma rectangular";"Espejo de baño Royo Esferic Forma rectangular";"baño,espejos compatibles,royo group,complemento";"Espejo de baño Royo Esferic";"";"Espejo de baño Royo Esferic Forma rectangular";"espejo-royo-group-esferic-varias-medidas";"Disponible";"";"1";"";"";"1";"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/da7f8fb8-a0b4-4f5a-9835-4559e94b699d/Esferic_1671039597.9233074";"";"1";"";"0";"new";"0";"0";"0";"0";"0";"";"";"";"";"1";"0";"0";"0";""
"5028";"1";"Espejo de baño con luz LED Samsum Royo Glow";"12";"269.190083";"1";"";"1";"59.06";"15.350000000000001";"";"";"";"";"Royo Group";"Royo Group";"8414623397928";"";"4a872201b737e";"";"";"";"";"0";"Entre 3.0 y 5.0 días";"";"100";"1";"";"0";"both";"";"";"";"Espejo de baño con luz LED Samsum Royo Glow redondo, luz frontal neutra";"Espejo de baño con luz LED Samsum Royo Glow redondo, luz frontal neutra";"baño,espejos compatibles,royo group,complemento";"Espejo de baño con luz LED Samsum Royo Glow";"";"Espejo de baño con luz LED Samsum Royo Glow redondo, luz frontal neutra";"espejo-de-bano-luz-led-royo-glow";"Disponible";"";"1";"";"";"1";"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/dba46105-85a2-4fa1-800d-9ce085abaaec/Glow_1671125657.4090586";"";"1";"";"0";"new";"0";"0";"0";"0";"0";"";"";"";"";"1";"0";"0";"0";""
"5029";"1";"Espejo de baño con luz LED Samsum Royo Boira";"12";"187.07438";"1";"";"1";"41.05";"15.350000000000001";"";"";"";"";"Royo Group";"Royo Group";"8414623345103";"";"0759c5bcea3c2";"";"";"";"";"0";"Entre 3.0 y 5.0 días";"";"100";"1";"";"0";"both";"";"";"";"Espejo de baño con luz LED Samsum Royo Boira Cuadrado, luz led frontal retroiluminada neutra, antivaho";"Espejo de baño con luz LED Samsum Royo Boira Cuadrado, luz led frontal retroiluminada neutra, antivaho";"baño,espejos compatibles,royo group,complemento";"Espejo de baño con luz LED Samsum Royo Boira";"";"Espejo de baño con luz LED Samsum Royo Boira Cuadrado, luz led frontal retroiluminada neutra, antivaho";"espejo-de-royo-group-boira";"Disponible";"";"1";"";"";"1";"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/086f077c-8f5f-49ab-88bf-5fb504c6a01f/Boira_1671126795.882941";"";"1";"";"0";"new";"0";"0";"0";"0";"0";"";"";"";"";"1";"0";"0";"0";""
"5030";"1";"Patas Royo Lite";"16";"26.239669";"1";"";"1";"5.76";"15.350000000000001";"";"";"";"";"Royo Group";"Royo Group";"8414623504746";"";"dc0cd26cdbdea";"";"";"";"";"0";"Entre 3.0 y 5.0 días";"";"100";"1";"";"0";"both";"";"";"";"Patas Royo Lite 28.4 cm de alto, 2 unidades";"Patas Royo Lite 28.4 cm de alto, 2 unidades";"baño,accesorios de baño,royo group,complemento";"Patas Royo Lite";"";"Patas Royo Lite 28.4 cm de alto, 2 unidades";"accesorios-muebles-patas-royo-lite";"Disponible";"";"1";"";"";"1";"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/4f19e3b5-9b1a-445c-8738-999d6dce1d85/Pata_Lite_Cromo_1_1670948031.2185793";"";"1";"";"0";"new";"0";"0";"0";"0";"0";"";"";"";"";"1";"0";"0";"0";""
"5031";"1";"Patas Royo Wire";"16";"26.239669";"1";"";"1";"5.76";"15.350000000000001";"";"";"";"";"Royo Group";"Royo Group";"8414623504746";"";"d08f9ccee7e0f";"";"";"";"";"0";"Entre 3.0 y 5.0 días";"";"100";"1";"";"0";"both";"";"";"";"Patas Royo Wire 28.4 cm de alto, 2 unidades";"Patas Royo Wire 28.4 cm de alto, 2 unidades";"baño,accesorios de baño,royo group,complemento";"Patas Royo Wire";"";"Patas Royo Wire 28.4 cm de alto, 2 unidades";"patas-royo-wire";"Disponible";"";"1";"";"";"1";"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/4103311f-2155-4688-80dc-1d4a78fc66fd/Pata_Wire_Blanca_1671133322.147485";"";"1";"";"0";"new";"0";"0";"0";"0";"0";"";"";"";"";"1";"0";"0";"0";""
"5032";"1";"Patas Royo Quad";"16";"27.933884";"1";"";"1";"6.13";"15.350000000000001";"";"";"120900";"";"Royo Group";"Royo Group";"8414623504746";"";"fb865ac6be744";"";"";"";"";"0";"Entre 3.0 y 5.0 días";"";"100";"1";"";"0";"both";"";"";"";"Patas Royo Quad 27 cm de alto, 2 unidades";"Patas Royo Quad 27 cm de alto, 2 unidades";"baño,accesorios de baño,royo group,complemento";"Patas Royo Quad";"";"Patas Royo Quad 27 cm de alto, 2 unidades";"accesorios-muebles-patas-royo-quad";"Disponible";"";"1";"";"";"1";"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/2bd888c5-d178-4cf6-bc33-aa1d12b5ba68/Pata_Quad_Cromo_1671133152.8600237";"";"1";"";"0";"new";"0";"0";"0";"0";"0";"";"";"";"";"1";"0";"0";"0";""
"5033";"1";"Pata con toallero + pata baja Royo Suit";"16";"195.545455";"1";"";"1";"42.9";"15.350000000000001";"";"";"";"";"Royo Group";"Royo Group";"";"";"baa2865b0685c";"";"";"";"";"0";"Entre 3.0 y 5.0 días";"";"100";"1";"";"0";"both";"";"";"";"Pata con toallero + pata baja Royo Suit Negro";"Pata con toallero + pata baja Royo Suit Negro";"baño,accesorios de baño,royo group,complemento";"Pata con toallero + pata baja Royo Suit";"";"Pata con toallero + pata baja Royo Suit Negro";"pata-toallero-pata-baja-royo-para-mueble";"Disponible";"";"1";"";"";"1";"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/343f6b4f-170d-4da8-b5df-56ec9b710e14/Pata_Suit_Negro_1671133472.5840027";"";"1";"";"0";"new";"0";"0";"0";"0";"0";"";"";"";"";"1";"0";"0";"0";""
"5034";"1";"Alto de baño Royo Style";"17";"152.07438";"1";"";"1";"38.63";"17.35";"";"";"";"";"Royo Group";"Royo Group";"8414623706263";"";"0e60cb3e60c6d";"";"";"";"";"0";"Entre 3.0 y 5.0 días";"";"100";"1";"";"0";"both";"";"";"";"Alto de baño Royo Style 50x80x15cm, 2 puertas, suspendido";"Alto de baño Royo Style 50x80x15cm, 2 puertas, suspendido";"baño,royo group,complemento,columnas y auxiliares";"Alto de baño Royo Style";"";"Alto de baño Royo Style 50x80x15cm, 2 puertas, suspendido";"alto-de-bano-royo-80x50x15cm";"Disponible";"";"1";"";"";"1";"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/7230d623-daed-419f-8818-7641bd449346/alto-blanco-brillo_1668617396.262118";"";"1";"";"0";"new";"0";"0";"0";"0";"0";"";"";"";"";"1";"0";"0";"0";""
"5035";"1";"Alto de baño Royo Style";"17";"129.760331";"1";"";"1";"32.96";"17.35";"";"";"";"";"Royo Group";"Royo Group";"8414623360311";"";"d83d09dcd96bf";"";"";"";"";"0";"Entre 3.0 y 5.0 días";"";"100";"1";"";"0";"both";"";"";"";"Alto de baño Royo Style 35x80x15cm, 1 puerta, suspendida";"Alto de baño Royo Style 35x80x15cm, 1 puerta, suspendida";"baño,royo group,complemento,columnas y auxiliares";"Alto de baño Royo Style";"";"Alto de baño Royo Style 35x80x15cm, 1 puerta, suspendida";"alto-de-bano-de-royo-80x35x15cm";"Disponible";"";"1";"";"";"1";"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/8b5660d7-e2f0-4dfd-b7e9-32f6d3aeffd9/alto-beige_1667817498.1566556";"";"1";"";"0";"new";"0";"0";"0";"0";"0";"";"";"";"";"1";"0";"0";"0";""
"5036";"1";"Aplique de luz LED Royo Sunna";"18";"91.743802";"1";"";"1";"23.3";"17.35";"";"";"";"";"Royo Group";"Royo Group";"8414623376633";"";"8995f84397a7b";"";"";"";"";"0";"Entre 3.0 y 5.0 días";"";"100";"1";"";"0";"both";"";"";"";"Aplique de luz LED Royo Sunna Negro, 5W, 4000K";"Aplique de luz LED Royo Sunna Negro, 5W, 4000K";"baño,royo group,iluminación,complemento";"Aplique de luz LED Royo Sunna";"";"Aplique de luz LED Royo Sunna Negro, 5W, 4000K";"aplique-de-luz-led-royo-group-sunna";"Disponible";"";"1";"";"";"1";"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/ea276ad7-19dd-43d2-8654-b650b371dee9/Sunna_1671130576.323349";"";"1";"";"0";"new";"0";"0";"0";"0";"0";"";"";"";"";"1";"0";"0";"0";""
"5037";"1";"Aplique de luz LED Royo Limit";"18";"58.958678";"1";"";"1";"35.14";"33.0";"";"";"";"";"Royo Group";"Royo Group";"8414623399953";"";"a2239e88e0e43";"";"";"";"";"0";"Entre 3.0 y 5.0 días";"";"100";"1";"";"0";"both";"";"";"";"Aplique de luz LED Royo Limit Cromado, 4000K";"Aplique de luz LED Royo Limit Cromado, 4000K";"baño,royo group,iluminación,complemento";"Aplique de luz LED Royo Limit";"";"Aplique de luz LED Royo Limit Cromado, 4000K";"aplique-limit-royo-luz-led";"Disponible";"";"1";"";"";"1";"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/241a0a67-309c-4feb-b415-078562763ab2/Limit_80_1671132456.3434083";"";"1";"";"0";"new";"0";"0";"0";"0";"0";"";"";"";"";"1";"0";"0";"0";""
